tweet,label
eleştiriyi duyduğunda açık gizli bir şekilde zorbalaşan hatta saldırganlaşmam kişilere tam mesafe koyduğumu hatırladığımda içimde tarifsiz bir huşu hissediyorum,5
şeyi genelleyen tek bir durumu bütün hayata genelleyen bunun üzerinden savunduğu tarafta olan eşitlikçi gözükse cümlelerinin altında güçlü bir taraf olma arzunun izlerini hemen görebildiğiniz haklı olan,5
seninle ilgili olan mevzunun iyileşmesi bir nevi partnerin manipüle ediyor olabilirsin öyle sinsidir sen bile yaptığının içeriğinihangi ihtiyacını karşıladığını anlayamazsın bir taraftan bakmanı dilerim,5
emin olabiliyorsan bunu sürdürebilirsin fakat senin uzaklaşıyorsa ilgilenmezse artık beni eskisi sevmiyorsa evhamlarının yatıştırıcısı oluyorsa kendi evhamlarını soğutmak partnerini fark kullanıyorsun demektir,5
bazen sırf bunları görmek bile hatasını ısrarlı bir şekilde göz devirerek laf sokarak şakayla karışık belli edersin bunlar biçimiyle tamamen senin ihtiyacına yöneliktir mesela sevilip ilgilenildiğinden bir krizden sonraki sana geri dönüşleriyle biçimde,5
etki ettiğinden fazlasını tepki olarak gösterdiğinde partnerin fazlaca tepki gösterebilir teslim olur tamamen hatalı olduğunu düşünerek bunu telafi etme eksenli seninle ilgilenmeye yakınlaşmaya empati göstermeye yönelebilir,5
bardağa bir damla su gönderdi bardağı dolduran değil kişisel tarihçendeki travmaların yaralarını açmadı yaraları açmış davranman senin yaralarını iyileştirmeyeceği onunla ilişkini yaralamana sebep olabilir,5
insanlar seni suçlu hissettirirse onları şeyleri yapamayacağın yapmak istemediğin gerçeğiyle yüzleştirmeye hakkın olduğunu hissetmeye ihtiyacın var buna hakkın olmadığına inandırılsan kişinin çocuk olsa bir şeyleri reddetmeyeistemeye hakkı vardır,5
sen güçlüyü oynamayı bırakarak aktif şekilde etrafından yardım isteyebilirsin yapamadığını zorlandığınıuygun olmadığını ifade etmen seni suçlu yapmaz hatta ihtiyaçlarının peşinde olan bunlara saygı gösterilmesini hak ettiğini gösterir,5
an yetişkin olarak etrafındakilere ilk çocukluğundan farklı bağlar kurabilirsin hatta kurmalısın yardıma ihtiyacın olduğubazı konularda güçsüz olabileceğini ilk ilişkilerinde eleştirilmeyecek hatta ilgi gösterecek kişilerle temas kurmaya kendini evirebilirsin,5
gerçi çocukluğun çaresizliğinde tek başınalığında hayatta dengeli kalmanı sağlayan neyse ona tutunup kalman anlaşılır doğal yalnız şimdi anda etrafındakileri ilk ilişkindeki kişilerden seçmeme onları ilk ilişkilerindeki insanlara benzetmemek elinde,5
baş eder elinden iş gelir kendini ordan çekip çıkartır yanındakine sabır eder diyerek sana yaklaşanlarbunu öğrendi ihtiyacını göstermemek duygularını gizlemek ilk ilişkinde şekillenerek psikolojik olarak hayatta kalmana büyük yarar sağlamış olabilir,5
insanların oldukları olmalarına izin vermek olmadıkları şeyi kabul etmekten iyidir arthur schopenhauer,5
insanların çoğu hayatlarının sonunda geriye dönüp baktıklarında molalarda yaşadıklarını görürler takdir etmeden zevk almadan yanlarından geçip giden şeyin hayatları olduğunu gördüklerinde şaşırırlar böylece umutlarla kandırılan insan ölümün kollarına koşar,5
nelere etki ettiğine bakmadan gitti sevemeyeceği bir anlayış kabul yaratılabilecek şeyler savaşarak değilsenden ayrılarak çözüme ulaştı zaman uyguladığı buydu yol aramak değil yoldan dönmek,5
kendisine hizmet edecek yerden seni gördü öyle görmek istedi sen sadece onun gördüğü görmek istediği olamazdınonun sevdiği yer senin sevilmediğin bir yerdi sonunda sende kabul edemedikleriyle bunlara dair kendisinin davrandığına,5
önemlisi senin kendi yaşamının gerçekliğini anlamak kabul etmek yerine senin yaşamında olanlar bunlara bağlı tercihlerin devamlı seni suçladı gittikçe hassas yerinden sevilen sen şimdi istenilmeyen sene dönüştün sevmek istediği yerden seni sevdi,5
peki seni sevip kabul ettiği kadar kabul edemediği tarafların yüzünden senden ayrıldığı gerçeği olacak sana gerçekten kendinde bakmana neye ihtiyacın olduğunu gösterdi diğer taraftan katlanmakta zorlanacağın hatta katlanamayacağın şeyleri sana yaşattı,5
veda zordurhele veda edeceğin kişi seni öyle hassas yerindenasla yaşamana izin verilmeyenbastırıldığınreddedilme tehdidiyle kalakaldığın bunlara rağmen olmayı arzu ettiğin kişi olarakkabul edip sevmiştir öylesi bir sevilmeyi artık yaşayamayacağını bilmek zordur,5
sevgi kusurları yok etmez onları kabul eder erich fromm,5
kendimi yaşamaya ihtiyacım var ifadesinin önündeki büyük engel köklü kaygılardır hangi kaygıyla var olduğunuza bakınmesela başarısızlık hayatınıza bakın başarısız olmamak neler yaptınızneleri feda ettiniz neleri görmezden geldiniz hangi hevesleri dondurdunuz,5
kaçış kaçtığın haline defasında yeniden dönmektir bumerang misali bence veda ederken neydimneye dönüşümbu halimden kadar memnunumne kadar memnun değilim soruları önemli ayrılırken kendimin hangi parçasına veda ediyorumnelere yer açıyorum soruları önemli,5
veda süreci zaman iyi duygular barındırmasa önemli aydınlanmalar sağlayabilir zihinde bambaşka bir kıvılcım yaratabilir yananı soğutup yavaşça söndürebilir koparıp atmak koparıp attığın şeyin sendeki anlamını sana yansıtmayabilir bir kaçıştır bazen,5
insan bir düşüncedenbir tercihten bazen bir kişiden ayrılır yalnız ayrılırken bir veda yoksa koparıp atmak ayrımı önemli insan veda ederken veda ettiği şeyin kendinde neler yarattığı neleri alıp götürdüğü yada yeni farklı neler getirdiğine bakabilmeli,5
sevgi bir çiçekse saygı onu koruyan saksıdır çiçek solmaya başlamışsa dikkat edin saksı mutlaka çatlamıştır erich fromm,5
aslolan gerekçe üretmeden fakatkarla problemi ona yıkmaya çalışmadan kendi yaptığın yanlışlara dair düşünebilmektir asıl mevzu karşıya değil kendine kendi toprağının çamura bakmaktır bence,5
sevgili eşim değerli arkadaşımız edanur ebeveyn tükenmişliği hakkında konuşacaklar ilginizi çekebilir düşüncesiyle sizinle paylaşayım istedim,5
onun geçmişinden senin öğreneceğin bir yok öğreneceğini öğrenipbelirli bir duygusal olgunluğa erişip ana geldi şimdiyi geçmiş üzerinden okumakdeğerlendirmek kendini hırpalamandan başka işe yaramaz,5
yarın akşam müsaitseniz beklerim,5
sağlıklı bir ilişki insan eteğindeki taşları dökebilmeli gerçek yakınlık kendimizi gerçekten gösterdiğimizde başlar insan ancak yaşadığıyla anlam bulur mış yaşantılarla değil,5
hayatındaki bir şeyde olduğu ilişkiyi başarılı olmaya dair hırsınla yaşıyor olabilirsin böylelikle çatışmamaktartışmamak olası ilişki başarısızlığından seni alıkoyar,5
tartışmamak ilişkinin sağlıklı olmadığının bir göstergesidir bir sahte uyumdur böyle bir durumda farklılarını göstermekten çekiniyor olabilirsin ilişkin tehlikeye girebilir ilişkiden olmaktansa çatışmamak tercih edilir,5
ilişkidebizolunmuşsa burada güç savaşları oalmaz burada yakınlık odaklı bir ortaklık vardır herkes kalbiyle buraya bağlıdır güç savaşı varsa oradabenler vardırbenlerin üste çıkma savaşıdıraslında üste çıkma peşinde koşup ilişkinden uzaklaştığını fark etmediğin bir savaş,5
yapıyorsan ilişki yap seni sevmesi değil ilişki harcağın emek olmaya dönük yaptıkların sana elbet döner sırf bir almak yapıyorsan yapma şekilde sadece yaranın üstünü örtesin fakat iyileşmesini saklayamazsın,5
adam kadından köken aileden alamadığını beklemezsin partnerin yaranı bereni kaşımaz elinden geldiğince merhem olur,5
seni üzdüyse benim önemlidir cümlesini çoğu koşulda kurup sana bunu içten bir şekilde hissediyorsa genellikle yaran beren azdır köken ailendeki ilişkilerden tahsilatı kalan sevilme yakınlık kabul eşduyum vb ihtiyaçlarını andaki ilişkiye transfer etmezsin,5
hepimiz ailemizin izlerini taşıyoruz bazen arkada bırakacağımız yük bazen yolumuzu aydınlatan ışık oluyor gülcan özer,5
bazen ilişkide neyi yaptığınız değil neyi yapmadığınız önemlidir,5
sevilen yutulmaya çalışılmaz,5
olduğun halinle yeterlisin sevilmek kendinde herhangi bir şeyi kanıtlamana gerek yok,5
ayrıca haklılık mevzusu seninle olan ilişkisinde sana ilişkiye yansır haklılık size döndüğünde sizi kendi haklılığına çekmek iyi ihtimalle ısrarcılığıyla yıldırabilir kötü ihtimalle sizi zorba tarafıyla karşı karşıya bırakıp aşırı incitebilir,5
senin haklılığını senden fazla savunuyor olması cazibeli gelebilir korunmakdesteklenmek böylesine güçlü olunca büyüleyicidir yalnız beni biraz düşündürür şöyleki kendi güçlü haklılık inancını senin üzerinden yaşatıyor olabilir mi,5
onun sevgisinin bencil bir sevgi olduğunu fark ettirebilir,5
sevginin dışında gerçekliğe sizi davet edecek kişilerle olmak süreçte bir nebze olsa işe yarayabilir hoş kişileri yutmak isteyen partner pek sevmeyebilir onun sevmediği sizi gerçeğe doğru çeken kişidir ancak gerçeği görmek yutulmaktan sizi uzaklaştırabilir,5
sonu ayrılık olsa kendi alanlarını korumak durumda önemli oluyor dediğim kolay değil yutulmak cazip olabiliyor onun vadettiği yaşam konforlu hatta sevgi ilüzyonuyla üstü örtülmüş olabiliyor,5
eşinin yarasını partnerine bağlamıyla anlattığımda bunu es geçip bana şöyle şöyle yaptı diyen var ah canım yaşında zorlanmış ben ona şöyle şöyle yapmışım fark edemeden deyip partnerinin yarasına şefkate bakıp onun yarasını sarıp sarmalayan var,5
nasır tutmuş meseleler şimdiki ilişkiye etki etmemeli öyle olur sen kendinde aynı yaranın açılmasını istemezken partnerini eskiyle eş tutup aynı kefeye koyup onu derinden yaralayabilirsin meseleler böyle böyle kalbe yerleşir anla bağlantısı yokken,5
sadece sevgili olarak kişiyi tanımak yetmezevlat olarak kişinin aile bağlarındaki konumununasıl bir evlat olduğunu tanımanız gerekir evlilikailelerin içinde bulunduğuöyle yada böyle aktif olduğu bir yaşantıdır evlat olan partnerinizinle kısa sürede tanışınız,5
kadar konuşarak varlığının derinlerinde yaşayan eksiklik hissini kapatamazsın aksine sakladığın görünür konuşup hisle yüzleşmelisin zaten yüzleştikçe fark edersin konuşmaların yağmursuz bir gökyüzü olur,5
seninle gerçekten ilişki kurmak isteyen senin hassas noktalarını iyi bilip bunlara saygı gösterendir aşırı fedakarsan bunu kullanmayarak hatta seni anlamda huzurlu kılarak seninle etkileşimde olurişte yaralı olduğun yerden sevilmedir güzel sevilmedir,5
başkalarını hayal kırıklığına uğratmadan kişisel destanını yazamazsın cem mumcu,5
zoru pek sevmeyiz bizi geliştiren olgunlaştıran zoru düşünmek süreçteki kendi payımıza hakkaniyetlice bakmaktır,5
haklı olduğuna inandığın öfkenin peşinden gitmek rahatı kolayı beklemediğin bir kişinin beklemediğin şekilde sende yarattığı öfkede kendi payını düşünmek zoru,5
iki insanın bir araya gelmesi bireysel tarihçelerinin bir araya gelmesi demektir ilişkiye içimizde canlılığını sürdüren ailedeki ilişki kalıplarıya geliyoruz yüzden kendi tarihçemizi anlamlandırmazsak ilişkimizin anını anlamlandırmamız zor olabilir,5
uzun süreli bir eş seçerken kaçınılmaz olarak önünüzdeki on yirmi hatta elli yıl boyunca boğuşacağınız bir dizi çözümsüz sorunu seçersiniz psikolog dan wile,5
aradığın seni arar mevlana,5
yapıp yada yapmadıkların hakkında onun düşüneceğine odaklanmış bir ilişki içindeysenilişkinin bitme aşamasında bile yapıp edeceklerin hakkında düşüneceğini düşünüpyaşaman gereken duygulardan kendini alıkoyuyor olabilirsinonun düşündüğüne değil sen hissettiğine bak,5
ilişki biterken onunla ağlamaklı bir halde konuşmak güçsüz göstergesi değil kaybının yasını tutarken hissettiğin kederin hüznün hayal kırıklığının dışa vurumudur dışa vuruma herkes başka anlamlar yükleyebilir senin yüklendiğin anlam geçerli olandır,5
yapışma yetmiyor yada onun istediği biçimde gerçekleşmiyor bunu ona sağlayan şaşırıp kalabiliyor türlü hatalı oluyorbir türlü sevgilisinin istediği yutulamıyor sevgilisi tarafından istek isteğin bir türlü istendik biçimde karşılanmaması ilişkiyi yok ediyor,5
sevilebilmek uğruna sevgilisinin onu yutabilecek beklentilerini kabul edebiliyor kişi sevgilisi şeyi olsun istiyor kişiden rehberiebeveyniarkadaşıcinsel partnerihatta kişiler bir süre sonra iç içe geçmiş bir bütüne dönüşüyorlar fakat bunu talep eden kişiye,5
partnerinizin geçmişte yaptıklarını eleştirmek yerine şimdi olmasını istediğiniz şeyler üzerine odaklanın onu odağa davet edin meselabeni yalnız bırakırsın zatenyerine davetlerde benimle zaman geçirirsen sevinirim diyebilirsiniz,5
zaman zaman geri ileri hareket ilişkideki raflara kalkmış tozlanmış duyguları hareketlendirebilir duygular üstlerindeki tozları atar yeniden parlar hareketlenmenin yarattığı sıcacık duyguların ışıltısını hemen fark edersiniz,5
onun hatırladığı senin unuttuğun ilk dönemlere ait sözlerinicümlelerinijest yada mimiklerini onun ağzından duymak hatta onda bıraktığın izlenimi işitmek pamuk hissettirilebilir alelade bir anda eskiyle böylesi güçlü bağlantı eskideki olumlu hisleri ana getiriverir,5
birbirinize karşı derinlere yerleşmiş olumlu duygularla denli temas halinde olursanız görüşleriniz birbirinden farklı olduğunda eşinizi hor görme olasılığınız denli azalır john gottman,5
onunla gurur duyduğunuz yönlerini üzerine özellikle düşünüp bunu fazla dile getirmelisiniz kendi ilişki dilinize has tavır söz eylem hareketle fazla göstermelisiniz,5
partnerin bir çocukluk geçirmiş bir aileden geliyor travmaları var sevdiği çorabı hangisi tiksindiği koku nevbonu tanıdığın oranda ona karşı yakınlığın özenin gelişir iki kavram dostluğun temel taşıdır sevgi dostluğun zemininde kök salar,5
hayat sizi yaşıyor hayatı değil hayatı hengamelikoşturan hale getirmek hayatın sizi yaşaması demek hayatı ancak kendinizden beklentilerini sadeleştirerek yaşayabilirsiniz,5
günü bize ayırmak isteyenleri beklerim,5
özür dilemeyen zaman durumla ilgili mantıklı açıklaması olan kişi devamlı haklı olduğuna inananır kendinin kusurlu tarafını görmekten fellik fellik kaçacam derken ilişkisindeki kişiyle haklılık yarışına girerek ilişkinin kaybetmesine şekilde katkısı olur,5
ilişkide yetişkince sevebilmek esastır sorumluluk bilinci yerinde partnerinin var oluşuna saygılı değişen ihtiyaçlar karşısında esneyebilen uyumluuyumsuz dengesi yerinde sevgiye emek harmaca potansiyeli iyi dostça kendini açabilen olarak sevebilmektir,5
ilişki yalnızca aşkı sürdürme zorlantısıyla var olan bir yapı değildir çocuk ben merkezciliğinde arzuların devamlı doyurulması yeri değildir hatta ötekinin isteklerine göre konum alma bunu devamlı bekleme yeri değildir,5
ona kızgınlığının çocuğunla bir ilgisi yok çocuk üzerinden tamamlayamadığın meseleleri halletmeye çalışma duygusal işler senin meselen bunu halledecek olan sensin,5
